Codice Fornitore	Nome Fornitore	Codice Prodotto	Nome Prodotto	Reparto	Categoria Tassonomia	Sottocategoria	Tassonomia Completa	Categoria Prodotto
19010038	Mulino Marino	SETTEEFFE2.0-10	FARINA SETTE EFFE 2.0 MULTIC/SEMI- 10 KG	DISPENSA	Farine e lieviti	Farine speciali	DISPENSA > Farine e lieviti > Farine speciali	Dispensa
19010038	Mulino Marino	SETTEEFFE5	MULINO MARINO - SETTE EFFE 5KG (AI 7 CEREALI)	DISPENSA	Farine e lieviti	Farine speciali	DISPENSA > Farine e lieviti > Farine speciali	Dispensa
19010038	Mulino Marino	SFARIN1	MULINO MARINO - SFARINATO BIO GRANO DURO 1 KG	DISPENSA	Farine e lieviti	Farina di grano duro e semola	DISPENSA > Farine e lieviti > Farina di grano duro e semola	Dispensa
19010038	Mulino Marino	SFARIN25	MULINO MARINO - SFARINATO BIO GRANO DURO25KG	DISPENSA	Farine e lieviti	Farina di grano duro e semola	DISPENSA > Farine e lieviti > Farina di grano duro e semola	Dispensa
19010920	NINO GALLI	NG0732	Nino Galli - Bresaola Punta d'Anca Atelier Italia	SALUMI	Salumi crudi	Bresaola	SALUMI > Salumi crudi > Bresaola	Salumi
19010920	NINO GALLI	NG0796	Nino Galli - Carpaccio di Bresaola Black Angus	SALUMI	Salumi crudi	Bresaola	SALUMI > Salumi crudi > Bresaola	Salumi
19010920	NINO GALLI	NG08010	Nino Galli - Manzo Cotto all'Inglese (Roast Beef)	SALUMI	Salumi cotti	Arrosti	SALUMI > Salumi cotti > Arrosti	Salumi
19010920	NINO GALLI	NG08303	Nino Galli - Pastrami Carne Bovino Affumicata	CARNI	Carni fresche	Bovino	CARNI > Carni fresche > Bovino	Salumi
19010674	Nero Fermento	NV_C001_018	Nero Fermento - Nero Di Voghiera Crema 70g	DISPENSA	Sott'oli e sott'aceti	Pesti e creme	DISPENSA > Sott'oli e sott'aceti > Pesti e creme	Dispensa
19010674	Nero Fermento	NV_P001_024	Nero Fermento - Nero Di Voghiera Polvere 30g	DISPENSA	Uova e spezie	Spezie ed erbe	DISPENSA > Uova e spezie > Spezie ed erbe	Dispensa
19010674	Nero Fermento	NV_T001_025	Nero Fermento - Nero Di Voghiera Bulbo 30g	DISPENSA	Conserve	Verdure in conserva	DISPENSA > Conserve > Verdure in conserva	Dispensa
19010883	OBERTO	OBE1084	Oberto - Fassona Costata Singola	CARNI	Carni fresche	Fassona e razze pregiate	CARNI > Carni fresche > Fassona e razze pregiate	Carne
19010883	OBERTO	OBE1104	Oberto - Fassona Filetto di Anteriore	CARNI	Carni fresche	Fassona e razze pregiate	CARNI > Carni fresche > Fassona e razze pregiate	Carne
19010883	OBERTO	OBE1165	Oberto - Fassona Cube Roll	CARNI	Carni fresche	Fassona e razze pregiate	CARNI > Carni fresche > Fassona e razze pregiate	Carne
19010883	OBERTO	OBE1317	Oberto - Fassona Coscia Trita (Selezione 36)	CARNI	Carni fresche	Fassona e razze pregiate	CARNI > Carni fresche > Fassona e razze pregiate	Carne
19010883	OBERTO	OBE1324	Oberto - Fassona Coscia da Battere	CARNI	Carni fresche	Fassona e razze pregiate	CARNI > Carni fresche > Fassona e razze pregiate	Carne
19010883	OBERTO	OBE4010	Oberto - Roast Beef Cotto Coscia S/V	SALUMI	Salumi cotti	Arrosti	SALUMI > Salumi cotti > Arrosti	Carne
19010883	OBERTO	OBE4014	Oberto - Sfilaccio di Fassona ATM	SALUMI	Salumi crudi	Bresaola	SALUMI > Salumi crudi > Bresaola	Carne
19010883	OBERTO	OBE4047	Oberto - Bockwurst di Fassona	SALUMI	Salumi cotti	Wurstel	SALUMI > Salumi cotti > Wurstel	Carne
19010693	PELLIZZIARI	007M18	PROSCIUTTO DI PARMA DOP "PROFUMO ANTICO" CON OSSO 18 MESI	SALUMI	Salumi crudi	Prosciutto crudo DOP	SALUMI > Salumi crudi > Prosciutto crudo DOP	Salumi
19010693	PELLIZZIARI	008M18	PROSCIUTTO DI PARMA DOP "PROFUMO ANTICO" DISOSSATO PRESSATO 18 MESI	SALUMI	Salumi crudi	Prosciutto crudo DOP	SALUMI > Salumi crudi > Prosciutto crudo DOP	Salumi
19010693	PELLIZZIARI	010M18	PROSCIUTTO DI PARMA DOP "PROFUMO ANTICO" DISOSSATO ADDOBBO 18 MESI	SALUMI	Salumi crudi	Prosciutto crudo DOP	SALUMI > Salumi crudi > Prosciutto crudo DOP	Salumi
19010693	PELLIZZIARI	PROFUMO062D	CULATTA "PROFUMO ANTICO"	SALUMI	Salumi crudi	Culatello e culatta	SALUMI > Salumi crudi > Culatello e culatta	Salumi
19010693	PELLIZZIARI	PROFUMO62	CULATTA "PROFUMO ANTICO"	SALUMI	Salumi crudi	Culatello e culatta	SALUMI > Salumi crudi > Culatello e culatta	Salumi
19010693	PELLIZZIARI	PROFUMOZZ056	COPPA STAGIONATA PELIZZIARI	SALUMI	Insaccati	Capocollo	SALUMI > Insaccati > Capocollo	Salumi
19010693	PELLIZZIARI	ZZ018	PROSCIUTTO CRUDO NAZIONALE "OSCAR" DISOSSATO ADDOBBO	SALUMI	Salumi crudi	Prosciutto crudo nazionale	SALUMI > Salumi crudi > Prosciutto crudo nazionale	Salumi
19010491	PESSOLANI	PESSOL1	CACIOCAVALLO PODOLICO DELLA BASILICATA	FORMAGGI	Formaggi stagionati	Caciocavallo	FORMAGGI > Formaggi stagionati > Caciocavallo	Formaggi
19010658	PISANI DOSSI	OSECAV10G	CAVIALE FRESCO SIBERIANO	MARE	Ittico conservato	Caviale e uova di pesce	MARE > Ittico conservato > Caviale e uova di pesce	Mare
19010658	PISANI DOSSI	SIBCAV10G	CAVIALE FRESCO RUSSO OSETRA (RISERVA)	MARE	Ittico conservato	Caviale e uova di pesce	MARE > Ittico conservato > Caviale e uova di pesce	Mare
19010483	Pachineat	C001	PachinEat - Datterini Canditi 100g	DISPENSA	Conserve	Confetture e mostarde	DISPENSA > Conserve > Confetture e mostarde	Dispensa
19010483	Pachineat	C003	PachinEat - Datterini Canditi 450g	DISPENSA	Conserve	Confetture e mostarde	DISPENSA > Conserve > Confetture e mostarde	Dispensa
19010483	Pachineat	C011	PachinEat - Peperoni Canditi 100g	DISPENSA	Conserve	Confetture e mostarde	DISPENSA > Conserve > Confetture e mostarde	Dispensa
19010483	Pachineat	C012	PachinEat - Peperoni Canditi 400g	DISPENSA	Conserve	Confetture e mostarde	DISPENSA > Conserve > Confetture e mostarde	Dispensa
19010483	Pachineat	C021	PachinEat - Olive Candite In Liquido 380g	DISPENSA	Conserve	Confetture e mostarde	DISPENSA > Conserve > Confetture e mostarde	Dispensa
19010483	Pachineat	C022	PachinEat - Olive Candite In Liquido 700g	DISPENSA	Conserve	Confetture e mostarde	DISPENSA > Conserve > Confetture e mostarde	Dispensa
19010483	Pachineat	C031	PachinEat - Capperi Canditi 280g	DISPENSA	Conserve	Confetture e mostarde	DISPENSA > Conserve > Confetture e mostarde	Dispensa
19010483	Pachineat	EP21	PachinEat - Acqua di Cipolla di Giarratana 200ml	DISPENSA	Conserve	Sughi e condimenti pronti	DISPENSA > Conserve > Sughi e condimenti pronti	Dispensa
19010483	Pachineat	EP23	L’Acqua di Cipolla di Giarratana entra a far parte della linea Eau de Pick&Eat, un progetto che valorizza le essenze vegetali siciliane più rare. Estratta con metodi naturali da cipolle dolci, mai pungenti e presidio Slow Food, è un concentrato aromatico capace di esaltare piatti e cocktail.	DISPENSA	Conserve	Sughi e condimenti pronti	DISPENSA > Conserve > Sughi e condimenti pronti	Dispensa
19010483	Pachineat	SD02	PachinEat - StarDust Polvere di Pomodoro 50g	DISPENSA	Uova e spezie	Spezie ed erbe	DISPENSA > Uova e spezie > Spezie ed erbe	Dispensa
19010483	Pachineat	SD22	PachinEat - StarDust Polvere di Arancia 40g	DISPENSA	Uova e spezie	Spezie ed erbe	DISPENSA > Uova e spezie > Spezie ed erbe	Dispensa
19010483	Pachineat	SD52	PachinEat - StarDust Polvere di Limone 40g	DISPENSA	Uova e spezie	Spezie ed erbe	DISPENSA > Uova e spezie > Spezie ed erbe	Dispensa
19010483	Pachineat	SD62	PachinEat - StarDust Polvere di Barbabietola 50g	DISPENSA	Uova e spezie	Spezie ed erbe	DISPENSA > Uova e spezie > Spezie ed erbe	Dispensa
19010483	Pachineat	SD72	PachinEat - StarDust Polvere di Finocchietto Selvatico 40g	DISPENSA	Uova e spezie	Spezie ed erbe	DISPENSA > Uova e spezie > Spezie ed erbe	Dispensa
19010483	Pachineat	SD82	PachinEat - Granelli di Olive Nere 50g	DISPENSA	Uova e spezie	Spezie ed erbe	DISPENSA > Uova e spezie > Spezie ed erbe	Dispensa
19010483	Pachineat	SD83	PachinEat - Granelli di Olive Nere 100g	DISPENSA	Uova e spezie	Spezie ed erbe	DISPENSA > Uova e spezie > Spezie ed erbe	Dispensa
19010483	Pachineat	SD83-500GR	PachinEat - Granelli di Olive Nere 500g	DISPENSA	Uova e spezie	Spezie ed erbe	DISPENSA > Uova e spezie > Spezie ed erbe	Dispensa
19010773	Pasta Marilungo	CHI250	MARILUNGO - CHITARRA 250GR	DISPENSA	Pasta e riso	Pasta fresca	DISPENSA > Pasta e riso > Pasta fresca	Dispensa
19010773	Pasta Marilungo	FETLI250	MARILUNGO - FETTUCCINE LIMONE 250GR	DISPENSA	Pasta e riso	Pasta fresca	DISPENSA > Pasta e riso > Pasta fresca	Dispensa
19010773	Pasta Marilungo	MAC250	MARILUNGO - MACCHERONCINI IGP 250GR	DISPENSA	Pasta e riso	Pasta fresca	DISPENSA > Pasta e riso > Pasta fresca	Dispensa
19010773	Pasta Marilungo	MAL250	MARILUNGO - MALTAGLIATI 250GR	DISPENSA	Pasta e riso	Pasta fresca	DISPENSA > Pasta e riso > Pasta fresca	Dispensa
19010773	Pasta Marilungo	PAP250	MARILUNGO - PAPPARDELLE 250GR	DISPENSA	Pasta e riso	Pasta fresca	DISPENSA > Pasta e riso > Pasta fresca	Dispensa
19010773	Pasta Marilungo	QUC250	MARILUNGO - QUADRUCCI 250GR	DISPENSA	Pasta e riso	Pasta fresca	DISPENSA > Pasta e riso > Pasta fresca	Dispensa
19010773	Pasta Marilungo	TAL250	MARILUNGO - TAGLIOLINI 250GR	DISPENSA	Pasta e riso	Pasta fresca	DISPENSA > Pasta e riso > Pasta fresca	Dispensa
19010773	Pasta Marilungo	TAT250	MARILUNGO - TAGLIATELLE TARTUFO 250GR	DISPENSA	Pasta e riso	Pasta fresca	DISPENSA > Pasta e riso > Pasta fresca	Dispensa
19010773	Pasta Marilungo	TON250	MARILUNGO - TONNARELLI 250GR	DISPENSA	Pasta e riso	Pasta fresca	DISPENSA > Pasta e riso > Pasta fresca	Dispensa
19010914	Patrone 1992	PATRO15	Patrone - Porchetta da "Cinta Senese DOP"	SALUMI	Salumi cotti	Porchetta	SALUMI > Salumi cotti > Porchetta	Carne
19010914	Patrone 1992	PATRO16	Patrone - Prosciutto Cotto da "Antiche Razze"	SALUMI	Salumi cotti	Prosciutto cotto	SALUMI > Salumi cotti > Prosciutto cotto	Carne
19010914	Patrone 1992	PATRO6	Patrone - Hamburger di maiale nero da "Antiche Razze"	CARNI	Preparati di carne	Hamburger	CARNI > Preparati di carne > Hamburger	Carne
19010075	Pesto Rossi	SC-350G	Pesto Genovese Fresco Sac à Poche 350g	DISPENSA	Sott'oli e sott'aceti	Pesti e creme	DISPENSA > Sott'oli e sott'aceti > Pesti e creme	Dispensa
19010075	Pesto Rossi	V-129	Pesto Rossi - Pesto Genovese lunga Conservazione	DISPENSA	Sott'oli e sott'aceti	Pesti e creme	DISPENSA > Sott'oli e sott'aceti > Pesti e creme	Dispensa
19010075	Pesto Rossi	V-129-SA	Pesto Rossi - Pesto Genovese senza Aglio Lunga Conservazione	DISPENSA	Sott'oli e sott'aceti	Pesti e creme	DISPENSA > Sott'oli e sott'aceti > Pesti e creme	Dispensa
19010132	Recco	RECCOS002	PROVOLONE RECCO 36 MESI	FORMAGGI	Formaggi stagionati	Provolone	FORMAGGI > Formaggi stagionati > Provolone	Formaggi
19010132	Recco	RECCOS01QUARTO	QUARTO DI PROVOLONE RECCO	FORMAGGI	Formaggi stagionati	Provolone	FORMAGGI > Formaggi stagionati > Provolone	Formaggi
19010135	Riserva del Mare	RISERVA007	RISERVA DEL MARE SALE - MARINO INTEGRALE MACINA GROSSA - PRESIDIO SLOW FOOD	DISPENSA	Uova e spezie	Sale e insaporitori	DISPENSA > Uova e spezie > Sale e insaporitori	Dispensa
19010501	SALUMI MARTINA FRANCA	CP60NSV	CAPOCOLLO DI MARTINA FRANCA AFFUMICATO	SALUMI	Insaccati	Capocollo	SALUMI > Insaccati > Capocollo	Salumi
19010501	SALUMI MARTINA FRANCA	PAARNRSV	PANCETTA ARROTOLATA AFFUMICATA DI SUINO NERO PUGLIESE	SALUMI	Salumi crudi	Pancetta	SALUMI > Salumi crudi > Pancetta	Salumi
19010501	SALUMI MARTINA FRANCA	SADOSV	SALAME DOLCE AFFUMICATO DI MARTINA FRANCA	SALUMI	Insaccati	Salame	SALUMI > Insaccati > Salame	Salumi
19010620	SAPORI MEDITERRANEI	PE04	PEZZENTE DOLCE	SALUMI	Insaccati	Salsiccia	SALUMI > Insaccati > Salsiccia	Salumi
19010620	SAPORI MEDITERRANEI	PEFV04	Sapori Mediterranei - Pezzente della Montagna (Salsiccia Pezzente Dolce)	SALUMI	Insaccati	Salsiccia	SALUMI > Insaccati > Salsiccia	Salumi
19010620	SAPORI MEDITERRANEI	PEP05	PEZZENTE PICCANTE	SALUMI	Insaccati	Salsiccia	SALUMI > Insaccati > Salsiccia	Salumi
19010620	SAPORI MEDITERRANEI	SD01	SALSICCIA DOLCE	SALUMI	Insaccati	Salsiccia	SALUMI > Insaccati > Salsiccia	Salumi
19010620	SAPORI MEDITERRANEI	SP02	SALSICCIA PICCANTE	SALUMI	Insaccati	Salsiccia	SALUMI > Insaccati > Salsiccia	Salumi
19010823	SCUDELLARO	SCU115	Scudellaro - Speck d'Oca (Petto d'Oca Affumicato)	SALUMI	Salumi crudi	Speck	SALUMI > Salumi crudi > Speck	Carne
19010823	SCUDELLARO	SCU1505	Scudellaro - Uova Biologiche Categoria A	DISPENSA	Uova e spezie	Uova	DISPENSA > Uova e spezie > Uova	Carne
19010823	SCUDELLARO	SCU80-E	SCUDELLARO - Pollo Vittorioso Eviscerato	CARNI	Carni fresche	Pollame	CARNI > Carni fresche > Pollame	Carne
19010444	SMERALDA	S010101	BOTTARGA DI MUGGINE BAFFA INTERA	MARE	Ittico conservato	Bottarga	MARE > Ittico conservato > Bottarga	Mare
19010444	SMERALDA	S010103	BOTTARGA DI MUGGINE BAFFA INTERA	MARE	Ittico conservato	Bottarga	MARE > Ittico conservato > Bottarga	Mare
19010444	SMERALDA	S010105	BOTTARGA DI MUGGINE BAFFA INTERA	MARE	Ittico conservato	Bottarga	MARE > Ittico conservato > Bottarga	Mare
19010444	SMERALDA	S010106	BOTTARGA DI MUGGINE BAFFA INTERA	MARE	Ittico conservato	Bottarga	MARE > Ittico conservato > Bottarga	Mare
19010444	SMERALDA	S010108	BOTTARGA DI MUGGINE BAFFA INTERA	MARE	Ittico conservato	Bottarga	MARE > Ittico conservato > Bottarga	Mare
19010444	SMERALDA	S010328	BOTTARGA DI MUGGINE GRATTUGIATA	MARE	Ittico conservato	Bottarga	MARE > Ittico conservato > Bottarga	Mare
19010444	SMERALDA	S030218	SALMONE SELVAGGIO AFFUMICATO A FETTE (DECONGELATO)	MARE	Affumicati di mare	Salmone affumicato	MARE > Affumicati di mare > Salmone affumicato	Mare
19010444	SMERALDA	S030401	TONNO PINNA GIALLA AFFUMICATO DECONGELATO	MARE	Affumicati di mare	Pesce spada e altri affumicati	MARE > Affumicati di mare > Pesce spada e altri affumicati	Mare
19010444	SMERALDA	S040301	POLPA DI RICCIO DI MARE	MARE	Ittico conservato	Ricci e frutti di mare	MARE > Ittico conservato > Ricci e frutti di mare	Mare
19010444	SMERALDA	S040303	POLPA DI RICCIO DI MARE	MARE	Ittico conservato	Ricci e frutti di mare	MARE > Ittico conservato > Ricci e frutti di mare	Mare
19010444	SMERALDA	S040317	POLPA DI GRANCHIO AL NATURALE	MARE	Ittico conservato	Conserve ittiche varie	MARE > Ittico conservato > Conserve ittiche varie	Mare
19010444	SMERALDA	S040321	SMERALDA - POLPA DI RICCIO DI MARE CONGELATA	MARE	Ittico conservato	Ricci e frutti di mare	MARE > Ittico conservato > Ricci e frutti di mare	Gelo
19010444	SMERALDA	S040364	SMERALDA - POLPA DI RICCIO DI MARE CONGELATA	MARE	Ittico conservato	Ricci e frutti di mare	MARE > Ittico conservato > Ricci e frutti di mare	Gelo
19010444	SMERALDA	S040719	NERO DI SEPPIA	MARE	Ittico conservato	Conserve ittiche varie	MARE > Ittico conservato > Conserve ittiche varie	Mare
19010444	SMERALDA	S090328	LA CASA DEL GRANO - FREGOLA SARDA MEDIA	DISPENSA	Pasta e riso	Pasta secca di semola	DISPENSA > Pasta e riso > Pasta secca di semola	Dispensa
19010792	SOLERA	SECADE00	PROSCIUTTO DI BELLOTA 100% IBÉRICO D.O.P. (LOS PEDROCHES) - SELECCIÓN PREMIUM	SALUMI	Salumi crudi	Prosciutto crudo iberico	SALUMI > Salumi crudi > Prosciutto crudo iberico	Salumi
19010792	SOLERA	SECADE01	PROSCIUTTO DI BELLOTA 100% IBÉRICO	SALUMI	Salumi crudi	Prosciutto crudo iberico	SALUMI > Salumi crudi > Prosciutto crudo iberico	Salumi
19010792	SOLERA	SECADE03	Solera Ibérica - Prosciutto di Bellota 100% Ibérico Disossato (Jamón de Bellota 100% Ibérico)	SALUMI	Salumi crudi	Prosciutto crudo iberico	SALUMI > Salumi crudi > Prosciutto crudo iberico	Salumi
19010792	SOLERA	SECADE04	Solera Ibérica - Spalla di Bellota 100% Ibérica Disossato (Paleta de Bellota 100% Ibérica)	SALUMI	Salumi crudi	Prosciutto crudo iberico	SALUMI > Salumi crudi > Prosciutto crudo iberico	Salumi
19010792	SOLERA	SECADE05	Solera Ibérica - Caña de Lomo di Ghianda 100% Iberica (Lomo de Bellota 100% Ibérico)	SALUMI	Salumi crudi	Filetto e lonzino	SALUMI > Salumi crudi > Filetto e lonzino	Salumi
19010792	SOLERA	SECADE06	Solera Ibérica - Chorizo Cular di Ghianda 100% Iberico (Chorizo Cular de Ghianda 100% Ibérico)	SALUMI	Insaccati	Salame	SALUMI > Insaccati > Salame	Salumi
19010792	SOLERA	SECADE07	Solera Ibérica - Salchichón Cular di Ghianda 100% Iberico	SALUMI	Insaccati	Salame	SALUMI > Insaccati > Salame	Salumi
19010792	SOLERA	SECADE08	Solera Ibérica - Prosciutto di Bellota 100% Ibérico Taglio a Coltello Preaffettato (Jamón de Bellota 100% Ibérico Cortado a Cuchillo)	SALUMI	Salumi crudi	Prosciutto crudo iberico	SALUMI > Salumi crudi > Prosciutto crudo iberico	Salumi
19010926	San Salvatore | Azienda Agricola San Salvatore 1988	PVAZ01069	YOGURT DI LATTE DI BUFALA BIANCO	FORMAGGI	Latticini	Yogurt	FORMAGGI > Latticini > Yogurt	Formaggi
19010926	San Salvatore | Azienda Agricola San Salvatore 1988	PVAZ01070	YOGURT DI LATTE DI BUFALA FRAGOLA	FORMAGGI	Latticini	Yogurt	FORMAGGI > Latticini > Yogurt	Formaggi
19010926	San Salvatore | Azienda Agricola San Salvatore 1988	PVAZ01071	YOGURT DI LATTE DI BUFALA FRUTTI DI BOSCO	FORMAGGI	Latticini	Yogurt	FORMAGGI > Latticini > Yogurt	Formaggi
19010926	San Salvatore | Azienda Agricola San Salvatore 1988	PVAZ01072	YOGURT DI LATTE DI BUFALA LIMONE	FORMAGGI	Latticini	Yogurt	FORMAGGI > Latticini > Yogurt	Formaggi
19010926	San Salvatore | Azienda Agricola San Salvatore 1988	PVAZ01073	YOGURT DI LATTE DI BUFALA MIELE	FORMAGGI	Latticini	Yogurt	FORMAGGI > Latticini > Yogurt	Formaggi
19010926	San Salvatore | Azienda Agricola San Salvatore 1988	PVAZ01074	YOGURT DI LATTE DI BUFALA BANANA	FORMAGGI	Latticini	Yogurt	FORMAGGI > Latticini > Yogurt	Formaggi
19010926	San Salvatore | Azienda Agricola San Salvatore 1988	PVAZ01075	YOGURT DI LATTE DI BUFALA MELA E CANNELLA	FORMAGGI	Latticini	Yogurt	FORMAGGI > Latticini > Yogurt	Formaggi
19010926	San Salvatore | Azienda Agricola San Salvatore 1988	PVAZ01076	YOGURT DI LATTE DI BUFALA ARANCIA E ZENZERO	FORMAGGI	Latticini	Yogurt	FORMAGGI > Latticini > Yogurt	Formaggi
19010926	San Salvatore | Azienda Agricola San Salvatore 1988	PVAZ01077	YOGURT DI LATTE DI BUFALA ALBICOCCA	FORMAGGI	Latticini	Yogurt	FORMAGGI > Latticini > Yogurt	Formaggi
19010926	San Salvatore | Azienda Agricola San Salvatore 1988	PVAZ01094	YOGURT DI BUFALA ARANCIA E ZENZERO MAXI	FORMAGGI	Latticini	Yogurt	FORMAGGI > Latticini > Yogurt	Formaggi
19010926	San Salvatore | Azienda Agricola San Salvatore 1988	PVAZ01096	YOGURT LATTE BUF. ALBICOCCA HORECA	FORMAGGI	Latticini	Yogurt	FORMAGGI > Latticini > Yogurt	Formaggi
19010926	San Salvatore | Azienda Agricola San Salvatore 1988	PVAZ01097	YOGURT LAT. BUF. FR. BOSCO HORECA	FORMAGGI	Latticini	Yogurt	FORMAGGI > Latticini > Yogurt	Formaggi
19010926	San Salvatore | Azienda Agricola San Salvatore 1988	PVAZ01098	YOGURT LATTE DI BUF. BIANCO HORECA	FORMAGGI	Latticini	Yogurt	FORMAGGI > Latticini > Yogurt	Formaggi
19010926	San Salvatore | Azienda Agricola San Salvatore 1988	PVAZ01104	YOGURT LAT. BUF. MELA CANNEL HORECA	FORMAGGI	Latticini	Yogurt	FORMAGGI > Latticini > Yogurt	Formaggi
19010926	San Salvatore | Azienda Agricola San Salvatore 1988	PVAZ01105	YOGURT DI LATTE DI BUFALA BANANA HORECA	FORMAGGI	Latticini	Yogurt	FORMAGGI > Latticini > Yogurt	Formaggi
19010926	San Salvatore | Azienda Agricola San Salvatore 1988	PVAZ01106	YOGURT LAT. BUF. ARANC ZENZ HORECA	FORMAGGI	Latticini	Yogurt	FORMAGGI > Latticini > Yogurt	Formaggi
19010926	San Salvatore | Azienda Agricola San Salvatore 1988	PVAZ01107	YOGURT LATTE DI BUF. LIMONE HORECA	FORMAGGI	Latticini	Yogurt	FORMAGGI > Latticini > Yogurt	Formaggi
19010926	San Salvatore | Azienda Agricola San Salvatore 1988	PVAZ01108	YOGURT LATTE DI BUF. MIELE HORECA	FORMAGGI	Latticini	Yogurt	FORMAGGI > Latticini > Yogurt	Formaggi
19010926	San Salvatore | Azienda Agricola San Salvatore 1988	PVAZ01109	YOGURT LATTE DI BUF. FRAGOLA HORECA	FORMAGGI	Latticini	Yogurt	FORMAGGI > Latticini > Yogurt	Formaggi
19010926	San Salvatore | Azienda Agricola San Salvatore 1988	PVAZ02004	CREMOSO CARAMELLO DI BUFALA	FORMAGGI	Latticini	Dessert e cremosi di latte	FORMAGGI > Latticini > Dessert e cremosi di latte	Formaggi
19010926	San Salvatore | Azienda Agricola San Salvatore 1988	PVAZ02005	CREMOSO CACAO SENZA ZUCCH DI BUFALA	FORMAGGI	Latticini	Dessert e cremosi di latte	FORMAGGI > Latticini > Dessert e cremosi di latte	Formaggi
19010926	San Salvatore | Azienda Agricola San Salvatore 1988	PVAZ02006	CREMOSO PISTACCHIO DI BUFALA	FORMAGGI	Latticini	Dessert e cremosi di latte	FORMAGGI > Latticini > Dessert e cremosi di latte	Formaggi
19010926	San Salvatore | Azienda Agricola San Salvatore 1988	PVAZ02007	CREMOSO COCCO DI BUFALA	FORMAGGI	Latticini	Dessert e cremosi di latte	FORMAGGI > Latticini > Dessert e cremosi di latte	Formaggi
19010926	San Salvatore | Azienda Agricola San Salvatore 1988	PVAZ02008	CREMOSO CACAO E NOC. DI BUFALA	FORMAGGI	Latticini	Dessert e cremosi di latte	FORMAGGI > Latticini > Dessert e cremosi di latte	Formaggi
19010926	San Salvatore | Azienda Agricola San Salvatore 1988	PVAZ02009	CREMOSO VANIGLIA DI BUFALA	FORMAGGI	Latticini	Dessert e cremosi di latte	FORMAGGI > Latticini > Dessert e cremosi di latte	Formaggi
19010926	San Salvatore | Azienda Agricola San Salvatore 1988	PVAZ02010	CREMOSO CAPPUCCINO DI BUFALA	FORMAGGI	Latticini	Dessert e cremosi di latte	FORMAGGI > Latticini > Dessert e cremosi di latte	Formaggi
19010926	San Salvatore | Azienda Agricola San Salvatore 1988	PVAZ02012	CREMOSO CAFFE E NOCC. S/Z DI BUFALA	FORMAGGI	Latticini	Dessert e cremosi di latte	FORMAGGI > Latticini > Dessert e cremosi di latte	Formaggi
19010926	San Salvatore | Azienda Agricola San Salvatore 1988	PVAZ02014	CREMOSO ARACH. E CIOC. DI BUF.	FORMAGGI	Latticini	Dessert e cremosi di latte	FORMAGGI > Latticini > Dessert e cremosi di latte	Formaggi
19010926	San Salvatore | Azienda Agricola San Salvatore 1988	PVAZ02015	CREMOSO CREMA DELLA NONNA DI BUFALA	FORMAGGI	Latticini	Dessert e cremosi di latte	FORMAGGI > Latticini > Dessert e cremosi di latte	Formaggi
19010926	San Salvatore | Azienda Agricola San Salvatore 1988	PVAZ02017	CREMOSO TIRAMISU DI BUFALA	FORMAGGI	Latticini	Dessert e cremosi di latte	FORMAGGI > Latticini > Dessert e cremosi di latte	Formaggi
19010926	San Salvatore | Azienda Agricola San Salvatore 1988	PVAZ02018	CREMOSO PASTIERA DI BUFALA	FORMAGGI	Latticini	Dessert e cremosi di latte	FORMAGGI > Latticini > Dessert e cremosi di latte	Formaggi
19010926	San Salvatore | Azienda Agricola San Salvatore 1988	PVAZ02019	CREMOSO CAPRESE DI BUFALA	FORMAGGI	Latticini	Dessert e cremosi di latte	FORMAGGI > Latticini > Dessert e cremosi di latte	Formaggi
